10000 9999
2402 6164 6
2402 8095 7
2403 2482 7
2404 2960 5
2404 4321 3
2404 6006 6
2405 3208 1
2406 3538 7
2407 2816 7
2410 6395 1
2410 7076 8
2411 7637 6
2412 2895 5
2412 3921 8
2413 4846 9
2413 5093 9
2414 7911 8
2415 2564 7
2416 4053 10
2417 3760 1
2417 3959 2
2418 4032 1
2419 7515 1
2419 8318 2
2420 3908 5
2420 5991 1
2421 9697 2
2422 5023 10
2422 7454 1
2423 5286 8
2423 6902 4
2425 5714 1
2426 2733 2
2426 3768 2
2426 4162 4
2426 8382 7
2427 8241 8
2427 8615 4
2428 3081 7
2428 8493 6
2429 3904 8
2429 7490 3
2430 5612 1
2430 8723 7
2434 2437 4
2435 5085 10
2435 6945 9
2437 2533 2
2437 9995 9
2438 2586 2
2438 2725 3
2438 4307 3
2438 5236 2
2438 6264 2
2438 6802 4
2440 2536 5
2440 5097 3
2440 8140 10
2441 2762 2
2441 2900 1
2441 4083 5
2442 6005 8
2443 4682 7
2445 6238 2
2448 2571 10
2448 2669 8
2448 2730 7
2449 3686 6
2449 6829 6
2451 2455 1
2451 4013 2
2452 4057 7
2453 4261 1
2453 7867 7
2455 3898 6
2455 4657 6
2455 6522 8
2456 3117 7
2456 3342 2
2456 3406 5
2456 8413 4
2457 5499 6
2458 4101 5
2459 5946 3
2460 9874 6
2462 2764 5
2462 9443 5
2464 3709 4
2464 3859 9
2464 4329 7
2464 9139 6
2465 3706 1
2466 4538 4
2467 5335 5
2467 6939 7
2468 7462 8
2469 6664 10
2469 8565 1
2470 3280 3
2470 5643 6
2471 3159 4
2472 7520 5
2473 6676 9
2475 2686 7
2475 5669 7
2477 6010 7
2478 2541 3
2479 3740 6
2481 2796 10
2482 3345 5
2483 4224 2
2484 6131 9
2485 3100 1
2486 8016 9
2488 3640 1
2488 4704 7
2488 4784 3
2488 6828 10
2489 5486 10
2490 2492 1
2490 7086 10
2491 3263 2
2491 3341 2
2491 3626 10
2493 3434 1
2494 3536 5
2496 4241 7
2497 6683 5
2498 6923 6
2499 4277 4
2499 7506 7
2502 4804 5
2502 9955 7
2504 3115 8
2504 3863 8
2504 4620 6
2504 6256 4
2504 9199 7
2505 4023 6
2506 2553 6
2506 4588 1
2507 2723 8
2507 3460 9
2507 5512 6
2508 3140 8
2508 5615 9
2510 5101 5
2510 6456 9
2510 7259 2
2511 4618 9
2511 7131 9
2512 9326 3
2513 4611 10
2513 5074 3
2513 6893 5
2514 2581 8
2514 3012 7
2514 7230 9
2515 7829 8
2516 3008 3
2519 7404 1
2519 8579 8
2520 3822 3
2520 5065 5
2520 6030 10
2520 7709 10
2520 7750 2
2521 8614 10
2522 3574 7
2524 3147 5
2524 3876 10
2524 3958 3
2525 4340 2
2525 7729 4
2526 3112 10
2526 3878 6
2526 5291 10
2526 5561 6
2527 4384 5
2527 9178 2
2528 3936 2
2528 4549 8
2528 8396 9
2529 3988 1
2530 3061 9
2530 6539 5
2532 3478 6
2535 3880 2
2535 6872 8
2538 4175 1
2538 7402 7
2543 4146 6
2543 6895 8
2543 7098 10
2544 2640 6
2544 5122 10
2545 6163 1
2546 3162 9
2546 3247 6
2547 6269 9
2548 3293 9
2549 2972 5
2549 4513 9
2549 7108 7
2550 3987 3
2552 2713 2
2552 6502 9
2552 6556 7
2553 9350 6
2554 8824 6
2555 2618 5
2556 6967 6
2557 7550 1
2560 6642 1
2561 2851 7
2561 3289 8
2561 4887 1
2561 7557 3
2561 8680 1
2562 3034 4
2563 8146 10
2563 9401 10
2564 2600 2
2564 6309 4
2566 6423 3
2567 2920 9
2567 4267 8
2570 3375 6
2572 3850 5
2572 4992 5
2573 4132 5
2574 3189 4
2574 3761 6
2575 8977 3
2577 5308 6
2577 6254 9
2577 6488 10
2577 8560 6
2578 9455 4
2579 2721 1
2579 3121 7
2580 3053 2
2583 6599 4
2584 3349 1
2585 6281 8
2585 7197 7
2586 4009 3
2586 7495 9
2586 7947 5
2586 8875 7
2587 2789 4
2587 5190 8
2587 5748 2
2589 3119 2
2589 8644 6
2589 8731 7
2590 2929 7
2590 3759 8
2591 8533 8
2592 3027 2
2592 5585 5
2592 6355 4
2593 3326 8
2593 4465 2
2593 4747 1
2594 4551 5
2595 3311 1
2596 3436 10
2596 4827 7
2596 9368 1
2597 3785 8
2597 5988 7
2598 4662 2
2602 6542 9
2604 6120 5
2604 6172 10
2604 7371 3
2605 8726 6
2606 3588 4
2606 6852 3
2607 8017 6
2608 3684 10
2608 9388 9
2609 2706 10
2610 5400 1
2610 6182 3
2611 4779 6
2612 3446 6
2612 6111 5
2612 8872 8
2612 9040 6
2614 3392 4
2614 6832 8
2615 2993 5
2615 4378 3
2617 4768 10
2617 5027 10
2618 8505 4
2619 6635 6
2620 2767 1
2621 5080 9
2622 5165 1
2623 7160 2
2625 4632 3
2626 3559 4
2626 7353 2
2627 3866 3
2627 8662 5
2628 6306 6
2629 4581 7
2630 3174 7
2630 8203 5
2631 3691 1
2631 4894 6
2632 4447 3
2633 4445 8
2634 3099 6
2634 8297 5
2636 4782 2
2636 7891 8
2637 7831 9
2639 5078 8
2639 8798 9
2639 9234 3
2640 4601 2
2640 5232 2
2642 3389 2
2642 9929 3
2643 8154 4
2646 4511 4
2647 4999 2
2648 2939 7
2648 4802 9
2648 6434 8
2649 2955 1
2649 3192 10
2649 4674 1
2649 5977 6
2651 4433 6
2652 4067 5
2653 3733 7
2656 3531 10
2657 4958 6
2657 8801 8
2657 9261 3
2658 3075 1
2658 8768 4
2661 3204 6
2662 2869 8
2662 3639 10
2662 8529 4
2663 4352 7
2664 3481 10
2665 2691 1
2666 5975 1
2668 2852 2
2668 3976 8
2668 5166 7
2670 3724 6
2671 3750 10
2671 4149 9
2671 7781 1
2672 4947 7
2674 3340 3
2674 7957 10
2675 4138 6
2676 3946 2
2676 8637 7
2676 9081 9
2677 6387 7
2679 5430 1
2680 2866 2
2680 3155 7
2680 4090 2
2681 3193 8
2682 6247 4
2683 4366 5
2684 5732 10
2684 7979 9
2685 7330 1
2687 3537 4
2688 2959 4
2690 4441 10
2691 2745 1
2692 5989 10
2692 7687 3
2693 2831 8
2693 3841 9
2693 4852 9
2693 5458 3
2694 3265 1
2695 2821 8
2695 5423 2
2695 6932 7
2695 9603 4
2697 4748 4
2698 3077 3
2698 5600 8
2701 4882 2
2701 7574 2
2702 5228 3
2702 5781 10
2702 6371 10
2704 5961 7
2706 5364 9
2706 7785 3
2707 3036 4
2707 3330 3
2707 3957 5
2707 6672 5
2708 3774 2
2708 5908 7
2709 3272 8
2709 9880 1
2711 4197 1
2712 6796 1
2713 5330 10
2715 6922 4
2716 2830 2
2716 3011 9
2716 4494 9
2716 6665 1
2719 3359 5
2719 4589 3
2719 6530 6
2721 2870 10
2724 7858 7
2725 4440 6
2725 7925 9
2726 4112 4
2728 4584 2
2728 7631 8
2730 3348 9
2730 9994 4
2731 5292 10
2731 8721 7
2733 9674 9
2734 4264 3
2734 8519 10
2735 3142 5
2736 3469 9
2736 3549 1
2736 3989 6
2738 8697 4
2740 3301 2
2740 3520 10
2740 6227 7
2740 8611 3
2740 9948 6
2741 4980 1
2742 4263 3
2743 3582 10
2743 5223 10
2743 5963 10
2744 2987 4
2746 3296 5
2750 2892 1
2751 4643 9
2752 9065 7
2753 4049 2
2754 3395 6
2755 2859 3
2756 9921 3
2757 4121 6
2757 5859 4
2757 6678 2
2758 8985 7
2759 5127 2
2761 5895 6
2762 3678 9
2762 9202 10
2763 2778 1
2763 2951 6
2763 3321 1
2763 4541 7
2764 3216 8
2764 7176 3
2766 8848 9
2767 3191 4
2767 9153 5
2768 6169 5
2770 3742 10
2770 4592 9
2771 3659 8
2771 6606 2
2774 4299 9
2776 4005 7
2776 8330 4
2776 9549 9
2776 9604 2
2776 9728 4
2777 3164 10
2777 5012 1
2777 9222 3
2777 9846 4
2778 4011 2
2778 7583 8
2778 7623 5
2780 5098 7
2780 8324 9
2781 6898 3
2781 8954 4
2782 9332 5
2784 5301 9
2785 7609 6
2787 2923 1
2787 3500 6
2788 4069 3
2789 3882 6
2789 3886 5
2789 4178 2
2789 5397 3
2794 8518 7
2795 8139 6
2796 7809 4
2797 3503 5
2797 4573 7
2797 5035 1
2797 9927 5
2798 4679 4
2799 7912 10
2800 3493 9
2801 3260 4
2801 3644 3
2801 4909 10
2803 6909 4
2806 8292 4
2809 2824 6
2809 6142 1
2809 6857 6
2809 7588 9
2811 5396 4
2811 5418 7
2812 3433 6
2812 3685 5
2813 5186 9
2813 7599 8
2816 4199 7
2817 5625 3
2818 5517 10
2819 3298 2
2819 3527 3
2820 8764 7
2821 4739 6
2824 4111 4
2824 9801 1
2826 6592 1
2828 3641 3
2829 3270 9
2829 4133 6
2832 4914 5
2834 3562 4
2836 6855 7
2837 2967 4
2838 2943 5
2839 4276 2
2840 3114 4
2841 5478 4
2841 6708 5
2847 7312 5
2848 5519 9
2849 2937 1
2849 4365 8
2850 3377 10
2850 4570 8
2850 4964 8
2853 5147 1
2854 3271 1
2854 5599 3
2856 3153 1
2856 5793 9
2856 8799 7
2857 4438 10
2857 7087 3
2858 9142 10
2859 3666 2
2859 3873 1
2859 9806 6
2862 6192 5
2862 7967 8
2862 9826 1
2863 6999 9
2864 8925 7
2866 5008 10
2866 5487 6
2867 5178 3
2868 4885 1
2869 4523 9
2870 7555 1
2871 9465 9
2872 7245 6
2874 5447 1
2875 4317 9
2876 3915 6
2877 7660 4
2878 6648 5
2879 9312 5
2881 9074 7
2884 3697 6
2886 6552 7
2889 3183 3
2889 6653 1
2889 6658 10
2892 3165 1
2892 3299 8
2892 6801 9
2892 9659 8
2893 4773 6
2893 6727 5
2894 3248 4
2894 4091 8
2894 5716 7
2895 2948 3
2895 3909 2
2895 4179 3
2896 5555 7
2897 3124 7
2897 5379 9
2897 8540 7
2899 3225 8
2899 5965 2
2901 3476 10
2901 5548 2
2902 2917 8
2902 4210 6
2902 5927 3
2902 8782 7
2903 3318 7
2903 5787 1
2904 7035 5
2906 3070 4
2906 4568 2
2906 4646 5
2907 5113 7
2908 3524 7
2908 8900 3
2908 8937 3
2909 3698 5
2909 5694 3
2910 5978 6
2910 7240 6
2915 4135 5
2916 4303 6
2916 5846 9
2917 6450 10
2917 8502 10
2919 8610 1
2920 3256 1
2920 8791 10
2921 7482 5
2921 9056 5
2922 3054 3
2922 3180 7
2922 9364 1
2923 3454 5
2923 4282 6
2923 5689 4
2925 6615 1
2927 3695 6
2927 8383 7
2927 8635 2
2929 5467 7
2930 3307 7
2930 5288 8
2930 6076 4
2931 3334 9
2932 3815 4
2932 4824 8
2933 4536 7
2933 6166 4
2933 7075 1
2935 3675 2
2935 6607 7
2935 8439 4
2936 5936 6
2940 9085 9
2942 6193 3
2944 4222 2
2945 4113 9
2945 9296 7
2946 7643 6
2948 3660 3
2949 6775 3
2949 8455 1
2949 8658 3
2950 3415 3
2950 9490 10
2951 4095 3
2953 4867 8
2953 5649 6
2954 3836 1
2955 3599 2
2955 7438 4
2956 3529 10
2956 7732 9
2957 4455 4
2958 3048 9
2959 6060 1
2960 3705 3
2961 3004 8
2961 5024 8
2961 8462 3
2962 5410 7
2962 8025 10
2963 4087 9
2964 6047 5
2964 6340 6
2965 3343 1
2965 7838 7
2968 3399 3
2968 3895 4
2968 4691 2
2968 9625 8
2970 4339 5
2971 3647 5
2971 6486 8
2972 4118 2
2972 5799 5
2973 6601 5
2974 8145 2
2974 9525 9
2975 2982 10
2975 9854 7
2977 4843 7
2977 9383 4
2978 4371 9
2978 7873 3
2978 8830 8
2980 4382 3
2981 3687 6
2982 3040 7
2982 6282 7
2983 3354 4
2983 8367 7
2983 9064 2
2985 3278 8
2987 3156 9
2989 7753 7
2990 8759 10
2990 9842 4
2991 4152 8
2991 7060 2
2991 7471 3
2991 8265 7
2992 3237 6
2992 3931 9
2993 8001 8
2994 3712 6
2995 8399 7
2997 4001 8
2999 3679 2
3000 3007 3
3001 3441 8
3001 9843 9
3002 5138 10
3002 6383 6
3002 6989 2
3002 9770 5
3004 5545 7
3004 9654 6
3005 5086 1
3006 6742 2
3006 6770 6
3007 6378 1
3007 8077 8
3009 5894 8
3010 5772 4
3011 5031 4
3012 9289 9
3013 8596 10
3014 6772 10
3018 7184 2
3018 9557 7
3020 5749 5
3020 6891 9
3020 8091 6
3021 4272 10
3023 5932 6
3023 6154 8
3023 7818 2
3024 5697 3
3024 7350 8
3026 3253 5
3027 7870 9
3028 3860 3
3028 5640 7
3029 6766 9
3029 9463 9
3029 9942 5
3032 3489 4
3032 9617 4
3033 3587 3
3033 7590 1
3034 3161 2
3034 3947 10
3034 7601 5
3035 9313 4
3036 3084 6
3036 5112 8
3036 6609 5
3036 7434 8
3037 3665 6
3037 7133 7
3038 3471 5
3038 3635 9
3038 5691 8
3039 4348 10
3039 9104 3
3040 6839 2
3041 4155 1
3042 4230 9
3042 9736 5
3043 5890 1
3045 9731 10
3047 3148 10
3047 4242 6
3047 6774 10
3047 7463 10
3047 9712 10
3048 3312 8
3049 3572 8
3049 6863 10
3052 4603 10
3052 4832 10
3054 3242 9
3054 3482 9
3054 4497 6
3054 6025 7
3054 7566 9
3055 4544 5
3055 6336 2
3056 3308 6
3056 3351 8
3056 3829 4
3056 5280 5
3057 8197 1
3058 3723 3
3058 5627 3
3060 6419 10
3063 8990 1
3064 8175 1
3065 4000 6
3066 9432 3
3067 3135 3
3067 3844 5
3067 4423 10
3071 7043 1
3073 4129 9
3073 8686 3
3074 8207 2
3075 7394 7
3076 9741 7
3078 9475 7
3079 5661 8
3079 5698 7
3080 3443 1
3080 3592 4
3080 4185 2
3080 9752 2
3085 4285 1
3085 6100 5
3086 3424 10
3087 4635 3
3088 3101 2
3088 7658 1
3089 3753 4
3090 3163 10
3090 5809 6
3090 7955 6
3090 9172 7
3092 3432 5
3092 4417 2
3094 5834 10
3094 6573 1
3095 3480 3
3098 4727 10
3099 4512 9
3099 9683 4
3100 3674 7
3100 6087 6
3101 4590 2
3101 6437 2
3101 8081 10
3101 8755 6
3102 3930 3
3102 5323 5
3104 3235 2
3106 3969 7
3106 5712 8
3106 6955 8
3107 8432 8
3107 9684 2
3107 9909 2
3108 3971 9
3108 5886 5
3108 7146 10
3108 7152 7
3111 3440 3
3111 4861 4
3111 8647 5
3112 9133 6
3114 3961 1
3116 7257 5
3116 8443 6
3116 8779 6
3117 3136 1
3117 5449 3
3118 3495 1
3118 9160 4
3119 3903 4
3119 4936 2
3121 6866 8
3121 9216 8
3122 3171 2
3122 3776 2
3123 8073 7
3124 6627 2
3125 4295 9
3127 4128 1
3127 4500 2
3128 3451 10
3128 9698 3
3130 3137 9
3130 5084 2
3131 7993 6
3132 3727 2
3132 6481 5
3134 3652 8
3134 6925 3
3135 4693 9
3136 3314 7
3136 3368 7
3136 4585 1
3136 5547 6
3138 6631 2
3138 8200 6
3139 4627 9
3140 5995 4
3143 6649 10
3143 7201 9
3144 5111 9
3144 7595 1
3144 8866 4
3145 4174 2
3145 4211 9
3145 8911 5
3146 8953 7
3147 3402 7
3147 3853 10
3147 5662 10
3148 6075 8
3148 9337 5
3150 4778 2
3151 4658 5
3151 5161 6
3152 4104 7
3152 6080 9
3152 6734 8
3152 8369 6
3153 3266 3
3153 3963 9
3153 9010 5
3154 4305 8
3154 9850 8
3155 4708 10
3155 5221 1
3156 5933 9
3156 6730 1
3157 6908 9
3159 3339 4
3163 3484 4
3163 4060 8
3163 5709 6
3164 4390 1
3164 6007 8
3166 7559 1
3167 6403 7
3169 9530 5
3170 4577 3
3171 3713 5
3171 4968 8
3171 5857 7
3171 7546 3
3174 7773 1
3176 4151 7
3176 6966 3
3177 3313 1
3177 4041 9
3177 7755 4
3178 4872 6
3180 3744 5
3180 5235 7
3180 9511 3
3187 3607 3
3187 8410 5
3188 8992 10
3189 7828 4
3190 3877 2
3190 6741 7
3191 5795 6
3191 7046 4
3191 8767 7
3192 3688 6
3192 6799 8
3193 4985 9
3197 4849 1
3197 5976 8
3198 5870 4
3199 3462 6
3199 5858 6
3199 5915 2
3200 4616 10
3200 7681 10
3202 4644 4
3203 4856 5
3203 6441 4
3204 3379 7
3204 5743 6
3205 3838 6
3205 6101 10
3207 3273 6
3210 7464 2
3212 5760 3
3213 4813 8
3213 5775 7
3214 4268 5
3216 5970 3
3218 8147 6
3221 7408 5
3221 7916 3
3221 8908 9
3222 6657 3
3222 7776 8
3227 3669 8
3227 7349 1
3228 4240 3
3228 5296 6
3228 6881 3
3228 7501 8
3232 6016 10
3232 7584 2
3233 4176 4
3233 6462 8
3236 8770 7
3237 4227 5
3237 4228 1
3239 6206 2
3242 4566 3
3242 6679 8
3243 3448 4
3243 3596 9
3243 6646 5
3245 4003 9
3245 8521 4
3246 7887 2
3249 7439 2
3250 8159 1
3251 3551 4
3251 8196 1
3253 7226 5
3253 9949 4
3255 3401 7
3255 7036 2
3259 7525 7
3260 5655 10
3261 3839 4
3262 9755 2
3263 8225 8
3263 9366 4
3264 3984 2
3264 6237 4
3265 6789 7
3265 9248 4
3265 9865 8
3266 5060 4
3266 6089 9
3266 8375 6
3268 3407 10
3268 8845 1
3269 8084 1
3270 5952 7
3270 6347 2
3271 3653 3
3271 4714 6
3272 3584 1
3272 4159 5
3272 6754 2
3273 7387 5
3274 7039 6
3274 8217 6
3275 5363 3
3275 5405 10
3275 5852 4
3276 5896 10
3276 9294 8
3277 6581 2
3278 3284 8
3279 3281 5
3279 4915 4
3280 6284 10
3282 4395 7
3282 9481 1
3283 5789 3
3283 9072 3
3284 4580 9
3284 4957 9
3285 6629 7
3286 6777 9
3287 4202 6
3288 4810 5
3288 9291 1
3289 5320 9
3289 6221 9
3289 7223 5
3291 3558 7
3291 3978 10
3293 4019 8
3293 4350 8
3293 4892 2
3294 7999 5
3296 3545 9
3297 3394 7
3297 5119 4
3297 5563 8
3299 5677 2
3299 6194 8
3299 9968 10
3301 8304 9
3301 9249 2
3303 9019 7
3304 4192 6
3304 4531 10
3306 4082 7
3306 6179 5
3307 4291 8
3307 6711 1
3307 8865 2
3308 5431 5
3309 7336 4
3309 9781 9
3310 9369 5
3312 3472 1
3313 4673 10
3314 5646 10
3315 3494 7
3315 5299 9
3317 4941 2
3319 5195 4
3319 5811 9
3319 6116 3
3320 3751 7
3321 3941 2
3321 7744 6
3321 9398 6
3322 7333 8
3323 4986 1
3324 5226 8
3325 3887 5
3325 4288 9
3325 4301 8
3325 8806 2
3326 3929 6
3328 6970 7
3328 9130 3
3329 7743 1
3330 3699 10
3330 3700 3
3330 5151 3
3331 5215 7
3331 9783 7
3333 4688 10
3334 4607 5
3334 6499 6
3337 6605 2
3339 4341 7
3339 5046 6
3340 4527 6
3340 9105 5
3341 4850 4
3343 9268 4
3345 5104 1
3346 7445 5
3349 8520 5
3350 7207 4
3351 8068 2
3351 8435 7
3351 9115 7
3352 7496 6
3353 4046 9
3353 8655 2
3354 8619 5
3355 4796 5
3356 4840 8
3356 6876 1
3358 4424 1
3360 3943 1
3360 5059 1
3360 6860 5
3361 7997 6
3362 3625 4
3363 3952 8
3364 9386 2
3365 3755 3
3365 6910 10
3365 8050 2
3366 5201 4
3367 4555 6
3369 3793 8
3374 7472 2
3375 3628 6
3377 4406 2
3377 9486 5
3378 9100 8
3379 8634 4
3380 4991 5
3380 6298 1
3386 5425 4
3387 3842 7
3387 9555 9
3388 4063 9
3391 3430 3
3391 7169 6
3393 6794 1
3394 6698 3
3395 4048 9
3398 3425 9
3398 7640 6
3398 9179 8
3399 5651 5
3401 7047 7
3402 5794 10
3403 4294 9
3406 8082 3
3407 4817 8
3407 6135 9
3407 6511 8
3408 4637 5
3408 7074 10
3409 9793 8
3410 3731 6
3410 3937 6
3412 3788 5
3412 4298 4
3416 6697 5
3416 6780 2
3418 5676 5
3420 6759 8
3424 7368 1
3424 9032 4
3425 3885 1
3425 4571 6
3426 8947 10
3427 3770 7
3428 7420 5
3430 6029 4
3432 3557 1
3432 6915 4
3434 6181 7
3436 8299 1
3436 8886 2
3438 7659 10
3439 4891 1
3439 7705 9
3440 6570 2
3441 7381 3
3442 5207 1
3442 6905 4
3443 3470 4
3444 7255 3
3445 9180 6
3446 9428 9
3448 3676 8
3448 4062 10
3448 4942 4
3449 6408 4
3450 6104 6
3452 8038 1
3453 3636 4
3454 5948 10
3455 4045 4
3456 3856 1
3456 4221 5
3460 3541 7
3462 5448 2
3463 5262 4
3463 5601 8
3464 7406 5
3465 4040 7
3466 8311 4
3467 3738 6
3467 4436 2
3467 9196 7
3469 3813 5
3471 4028 1
3471 7983 10
3472 8818 8
3473 9396 8
3474 4370 1
3474 9582 7
3475 4934 7
3475 8926 2
3475 8936 9
3477 3927 6
3477 5715 7
3477 9356 7
3478 9809 1
3479 3970 9
3480 6638 10
3483 6174 3
3484 3711 7
3484 3748 1
3485 6140 5
3487 3902 2
3490 4906 4
3492 5351 3
3493 5957 8
3493 9594 4
3494 8240 6
3497 8392 5
3499 4410 7
3499 9243 10
3500 4697 1
3500 5751 1
3501 8572 2
3505 4533 9
3507 6880 3
3508 3514 5
3508 7110 1
3508 7982 10
3509 9189 1
3512 5455 10
3516 3526 2
3520 5283 2
3521 3677 10
3523 3627 9
3523 5893 2
3524 5082 5
3524 9448 5
3526 5622 3
3527 6331 8
3529 7866 10
3532 6851 5
3532 8846 5
3533 3900 7
3533 4528 7
3533 9029 6
3534 4068 5
3534 5891 10
3534 8822 10
3536 3773 4
3536 6896 10
3536 9477 1
3538 4776 8
3538 5171 8
3538 5741 7
3539 9636 2
3540 4322 8
3540 4383 10
3540 9225 2
3540 9278 2
3541 5897 2
3541 6031 4
3544 8583 7
3544 8934 7
3547 4789 4
3547 5904 1
3548 9244 8
3550 6988 4
3551 6853 10
3551 7825 9
3551 8137 6
3552 6804 8
3555 3960 1
3557 9974 10
3558 4367 2
3558 4375 7
3558 4630 4
3559 4933 8
3559 6400 4
3560 4960 6
3561 4399 9
3563 5684 4
3565 7537 7
3566 4404 8
3567 7621 6
3568 3630 6
3568 7784 3
3569 5670 1
3571 8552 4
3571 8678 3
3572 8922 6
3573 3835 8
3574 5916 10
3574 6914 1
3576 4514 10
3578 8019 9
3579 4883 2
3580 7915 9
3580 9987 4
3582 5443 5
3583 4654 10
3584 3864 6
3584 7032 8
3584 7767 8
3584 9869 10
3586 7980 1
3587 4374 5
3587 7033 6
3588 9309 7
3589 4283 5
3589 5373 10
3589 5530 6
3590 4173 1
3592 7425 9
3595 4922 7
3595 9859 7
3597 7178 2
3600 3857 2
3600 4034 7
3600 4270 3
3600 7147 2
3600 8525 8
3601 5473 2
3603 8928 9
3604 3721 9
3605 7564 9
3606 3730 6
3608 7050 6
3609 5246 4
3609 7271 10
3610 3726 9
3610 6288 7
3610 8341 3
3612 4164 5
3612 9027 9
3613 4949 9
3614 8404 4
3615 6358 1
3617 3832 4
3617 4231 8
3617 4480 10
3617 4998 3
3617 5374 2
3618 5526 7
3618 7797 3
3619 7792 3
3620 9158 3
3621 5992 2
3621 9442 9
3621 9906 3
3622 5096 9
3623 4931 5
3623 6762 7
3623 7389 6
3624 4862 10
3624 5614 6
3624 8364 2
3625 4787 5
3626 5819 7
3627 4364 7
3627 5240 2
3627 7212 1
3627 9275 10
3630 7064 6
3632 3945 5
3634 9634 6
3635 9374 4
3636 8893 7
3639 9078 1
3641 4172 5
3642 8302 9
3643 8814 4
3643 9527 1
3643 9823 4
3644 3657 3
3644 5776 2
3644 9924 9
3646 4127 10
3647 3649 2
3647 4123 4
3648 7242 9
3651 4520 10
3652 7041 9
3654 3781 3
3654 5383 4
3655 5854 7
3655 8357 4
3656 6782 3
3657 6870 10
3657 7756 3
3658 6732 6
3659 5420 3
3659 7432 6
3661 4859 2
3662 8999 2
3664 9871 4
3666 4967 2
3667 7437 9
3668 6995 6
3670 3683 6
3671 5140 6
3673 4343 10
3674 4929 2
3674 6500 10
3676 7708 3
3676 9493 7
3680 4078 9
3680 5680 5
3681 3973 6
3681 4466 5
3684 5990 4
3684 6299 8
3684 6334 3
3684 6367 5
3688 4443 8
3688 4713 8
3689 4951 10
3689 5911 7
3689 8967 2
3691 6090 8
3692 7791 4
3695 3862 8
3696 4075 1
3698 4982 6
3698 9694 4
3699 4336 2
3700 4807 6
3700 5679 4
3702 4422 5
3702 6904 1
3702 7845 2
3705 6213 2
3705 8719 10
3706 4444 6
3706 7853 7
3707 5014 3
3707 6654 9
3708 4153 9
3708 9681 10
3709 7306 5
3709 9173 8
3710 3854 6
3711 3746 7
3711 8066 7
3711 9389 2
3712 4429 8
3712 6160 6
3712 7598 5
3713 5865 7
3713 5980 6
3714 7591 5
3715 7717 2
3715 8044 1
3715 9960 7
3716 9276 8
3717 5729 1
3718 9466 9
3719 7523 1
3719 9452 9
3721 4771 3
3723 6414 5
3724 3879 5
3724 4074 7
3724 4752 6
3724 5505 6
3724 6272 2
3725 6465 6
3725 6579 1
3725 8516 9
3726 4720 7
3726 9006 4
3726 9315 1
3728 4392 1
3728 4558 8
3730 5132 1
3731 8452 8
3732 5726 9
3732 5796 9
3733 9986 7
3736 5109 1
3738 7370 2
3738 7654 5
3740 6637 10
3742 3797 3
3744 4357 10
3746 7204 2
3747 4415 5
3747 8775 2
3747 9399 6
3749 9667 1
3750 5239 8
3750 5656 1
3750 9458 7
3751 6555 9
3751 8420 9
3752 3956 6
3752 4342 4
3756 9585 9
3756 9838 8
3759 4547 3
3759 7243 8
3760 5540 7
3760 7115 3
3763 5880 9
3763 6798 9
3763 7136 7
3764 6941 4
3765 4516 4
3765 6724 9
3766 6534 5
3767 5217 10
3768 8792 4
3768 9650 5
3769 6445 6
3769 6760 8
3772 8031 9
3772 9500 8
3775 6049 9
3775 8539 10
3775 9252 4
3777 6505 2
3777 8401 3
3777 9169 8
3778 3801 10
3778 7718 3
3779 7268 10
3780 4772 5
3780 5326 2
3781 4741 10
3781 7924 2
3781 9577 9
3782 4869 2
3783 4459 10
3784 5682 6
3785 6713 1
3786 4461 6
3786 5766 4
3786 7720 5
3788 5832 7
3790 7451 10
3792 5636 2
3792 8561 5
3793 5483 2
3794 4919 6
3794 6401 5
3794 7229 7
3795 9187 7
3797 5947 1
3798 4578 3
3801 9079 9
3802 7369 10
3803 5666 3
3804 3920 7
3804 9539 3
3805 6509 8
3806 7956 10
3806 9129 6
3810 4312 8
3811 3830 3
3814 5241 7
3814 5944 8
3814 6138 4
3814 8713 6
3815 4988 1
3816 5067 10
3816 8638 8
3816 9004 9
3817 4143 6
3817 6669 1
3821 7290 2
3821 8500 5
3821 9213 4
3823 5367 8
3825 5209 7
3830 4655 7
3830 9114 7
3831 8188 8
3832 5032 10
3833 5471 4
3834 8645 4
3835 4286 2
3836 4039 10
3840 4910 9
3842 5061 2
3843 4072 3
3844 4965 5
3846 4254 5
3847 5287 8
3849 5692 6
3851 8534 4
3852 7898 9
3852 8152 4
3854 5802 5
3855 5042 4
3855 6529 9
3855 9419 7
3856 9989 4
3857 6175 1
3858 5416 4
3858 9981 8
3860 7875 5
3861 5658 2
3862 4854 1
3862 6127 8
3862 7862 10
3864 7571 1
3864 9666 4
3865 3998 6
3866 5319 1
3868 4707 8
3868 6655 2
3868 7055 7
3869 4160 10
3871 7747 4
3872 4055 4
3872 9797 7
3874 4959 2
3874 8354 10
3876 5909 3
3876 8663 8
3878 5204 7
3878 5565 10
3878 8212 5
3882 4881 1
3884 4561 7
3884 5361 6
3885 8035 1
3886 4306 1
3886 5463 9
3887 7627 7
3888 9069 2
3889 5848 5
3890 4102 6
3890 9149 7
3892 6377 6
3893 4677 6
3895 4411 3
3895 5637 8
3895 5935 1
3896 8823 9
3897 8921 9
3899 8715 9
3901 7065 5
3901 8974 8
3902 9220 7
3903 4077 6
3903 9265 3
3904 6147 10
3905 7707 1
