10000 28500
7547 8171 1
7547 8273 7
7547 8118 5
7548 8478 6
7548 8229 5
7548 8355 2
7549 8362 1
7549 8497 8
7549 8411 4
7550 8041 4
7550 8038 1
7550 8149 5
7551 8418 6
7551 8065 8
7551 8139 9
7552 8210 10
7552 8155 6
7552 8130 5
7553 8343 8
7553 8317 8
7553 8297 1
7554 8127 8
7554 8163 5
7554 8196 4
7555 8159 3
7555 8112 1
7555 8133 2
7556 8319 8
7556 8105 3
7556 8215 9
7557 8226 3
7557 8012 2
7557 8247 5
7558 8091 4
7558 8262 8
7558 8107 3
7559 8022 9
7559 8434 10
7559 8329 7
7560 8414 8
7560 8190 8
7560 8300 8
7561 8160 4
7561 8152 5
7561 8239 7
7562 8120 9
7562 8287 5
7562 8439 6
7563 8452 2
7563 8346 3
7563 8185 6
7564 8252 9
7564 8443 4
7564 8290 9
7565 8287 10
7565 8309 3
7565 8425 7
7566 8374 6
7566 8357 9
7566 8016 3
7567 8403 3
7567 8228 4
7567 8154 2
7568 8257 7
7568 8424 6
7568 8397 4
7569 8476 8
7569 8369 2
7569 8031 1
7570 8336 8
7570 8071 3
7570 8050 5
7571 8040 6
7571 8488 9
7571 8192 4
7572 8180 8
7572 8083 9
7572 8204 3
7573 8309 10
7573 8005 1
7573 8308 2
7574 8271 5
7574 8122 9
7574 8253 9
7575 8291 3
7575 8053 1
7575 8007 3
7576 8358 10
7576 8005 6
7576 8223 6
7577 8357 5
7577 8071 1
7577 8110 8
7578 8146 10
7578 8358 1
7578 8323 4
7579 8385 5
7579 8389 7
7579 8279 9
7580 8140 10
7580 8244 4
7580 8257 8
7581 8430 7
7581 8300 10
7581 8395 6
7582 8334 3
7582 8106 5
7582 8426 6
7583 8105 6
7583 8001 5
7583 8054 10
7584 8160 7
7584 8393 1
7584 8340 7
7585 8402 9
7585 8455 4
7585 8494 2
7586 8193 8
7586 8497 4
7586 8132 4
7587 8067 9
7587 8482 7
7587 8268 3
7588 8137 9
7588 8126 8
7588 8037 2
7589 8121 1
7589 8261 3
7589 8402 7
7590 8458 6
7590 8479 1
7590 8316 8
7591 8013 1
7591 8252 1
7591 8237 7
7592 8249 8
7592 8378 2
7592 8266 2
7593 8427 9
7593 8243 8
7593 8197 1
7594 8488 10
7594 8254 10
7594 8292 3
7595 8015 6
7595 8326 10
7595 8071 1
7596 8031 10
7596 8008 7
7596 8132 7
7597 8042 1
7597 8163 8
7597 8153 8
7598 8493 5
7598 8294 10
7598 8250 8
7599 8039 9
7599 8327 2
7599 8025 5
7600 8065 6
7600 8102 7
7600 8056 5
7601 8243 8
7601 8189 7
7601 8499 7
7602 8386 8
7602 8079 1
7602 8252 9
7603 8336 3
7603 8148 5
7603 8281 5
7604 8070 3
7604 8152 1
7604 8087 8
7605 8203 3
7605 8101 7
7605 8152 10
7606 8078 7
7606 8325 9
7606 8008 7
7607 8286 10
7607 8078 9
7607 8479 8
7608 8120 2
7608 8111 3
7608 8286 4
7609 8063 10
7609 8107 1
7609 8326 5
7610 8134 5
7610 8219 5
7610 8108 7
7611 8432 4
7611 8307 5
7611 8362 8
7612 8402 10
7612 8248 7
7612 8351 9
7613 8387 1
7613 8255 10
7613 8170 7
7614 8105 4
7614 8023 1
7614 8069 4
7615 8143 6
7615 8328 1
7615 8049 7
7616 8015 1
7616 8058 6
7616 8454 4
7617 8447 10
7617 8171 5
7617 8230 6
7618 8215 2
7618 8412 9
7618 8377 4
7619 8320 1
7619 8103 5
7619 8264 5
7620 8174 10
7620 8011 1
7620 8237 8
7621 8413 1
7621 8443 3
7621 8345 4
7622 8054 9
7622 8413 8
7622 8157 2
7623 8232 1
7623 8257 7
7623 8282 2
7624 8098 9
7624 8092 8
7624 8049 7
7625 8108 10
7625 8488 3
7625 8301 9
7626 8388 2
7626 8398 6
7626 8239 1
7627 8082 1
7627 8213 3
7627 8293 10
7628 8057 2
7628 8285 4
7628 8031 1
7629 8114 7
7629 8425 6
7629 8255 7
7630 8386 5
7630 8247 8
7630 8489 3
7631 8077 2
7631 8456 1
7631 8069 5
7632 8117 8
7632 8464 10
7632 8431 6
7633 8498 3
7633 8047 2
7633 8248 6
7634 8003 7
7634 8500 1
7634 8392 9
7635 8165 9
7635 8500 10
7635 8371 2
7636 8220 6
7636 8345 6
7636 8266 10
7637 8306 2
7637 8182 3
7637 8472 6
7638 8483 8
7638 8109 2
7638 8104 8
7639 8099 3
7639 8345 7
7639 8363 1
7640 8181 3
7640 8010 8
7640 8088 3
7641 8458 1
7641 8088 8
7641 8318 10
7642 8400 2
7642 8228 6
7642 8255 5
7643 8194 6
7643 8014 10
7643 8059 2
7644 8017 8
7644 8033 2
7644 8390 6
7645 8094 9
7645 8127 6
7645 8102 2
7646 8068 6
7646 8106 5
7646 8152 8
7647 8196 9
7647 8232 5
7647 8434 6
7648 8053 6
7648 8002 8
7648 8240 8
7649 8366 6
7649 8114 6
7649 8121 3
7650 8057 7
7650 8467 9
7650 8115 8
7651 8196 1
7651 8132 3
7651 8425 2
7652 8390 3
7652 8235 4
7652 8292 1
7653 8009 4
7653 8320 10
7653 8246 9
7654 8160 5
7654 8366 3
7654 8185 4
7655 8270 10
7655 8047 8
7655 8233 7
7656 8267 4
7656 8274 2
7656 8069 10
7657 8086 2
7657 8199 8
7657 8143 6
7658 8134 5
7658 8315 1
7658 8030 8
7659 8160 8
7659 8469 6
7659 8180 1
7660 8269 1
7660 8069 7
7660 8336 7
7661 8364 1
7661 8208 9
7661 8383 1
7662 8400 7
7662 8193 10
7662 8450 8
7663 8457 5
7663 8346 2
7663 8288 6
7664 8497 6
7664 8423 3
7664 8277 7
7665 8396 9
7665 8026 10
7665 8472 7
7666 8153 5
7666 8237 7
7666 8334 4
7667 8304 9
7667 8419 7
7667 8479 1
7668 8187 5
7668 8399 8
7668 8203 10
7669 8491 4
7669 8378 6
7669 8243 1
7670 8057 6
7670 8446 4
7670 8226 3
7671 8430 7
7671 8413 2
7671 8035 10
7672 8250 9
7672 8341 7
7672 8489 3
7673 8244 9
7673 8085 5
7673 8041 5
7674 8040 2
7674 8212 9
7674 8192 5
7675 8144 1
7675 8125 6
7675 8011 1
7676 8180 4
7676 8127 8
7676 8470 9
7677 8463 3
7677 8420 9
7677 8226 9
7678 8136 5
7678 8371 1
7678 8131 7
7679 8477 7
7679 8251 2
7679 8398 9
7680 8042 2
7680 8289 2
7680 8452 7
7681 8066 6
7681 8203 10
7681 8152 3
7682 8312 6
7682 8182 2
7682 8026 5
7683 8329 8
7683 8095 7
7683 8147 10
7684 8242 5
7684 8462 9
7684 8062 7
7685 8071 6
7685 8063 6
7685 8077 10
7686 8129 4
7686 8345 10
7686 8494 7
7687 8168 4
7687 8435 7
7687 8110 9
7688 8144 1
7688 8441 1
7688 8307 7
7689 8499 4
7689 8201 2
7689 8242 7
7690 8477 6
7690 8400 3
7690 8144 2
7691 8278 4
7691 8416 6
7691 8228 7
7692 8038 5
7692 8327 10
7692 8105 5
7693 8116 2
7693 8046 9
7693 8117 8
7694 8246 10
7694 8421 8
7694 8210 1
7695 8137 8
7695 8323 2
7695 8279 10
7696 8328 1
7696 8370 5
7696 8457 5
7697 8043 2
7697 8242 10
7697 8042 2
7698 8477 6
7698 8170 6
7698 8242 10
7699 8268 9
7699 8270 7
7699 8433 9
7700 8456 8
7700 8375 6
7700 8439 7
7701 8423 3
7701 8102 3
7701 8315 8
7702 8112 10
7702 8235 10
7702 8183 1
7703 8011 1
7703 8359 5
7703 8456 4
7704 8467 1
7704 8391 10
7704 8125 4
7705 8170 3
7705 8137 10
7705 8368 2
7706 8486 5
7706 8353 2
7706 8068 1
7707 8310 10
7707 8301 3
7707 8160 6
7708 8396 9
7708 8246 2
7708 8149 10
7709 8047 3
7709 8478 6
7709 8286 5
7710 8275 10
7710 8158 7
7710 8217 1
7711 8449 7
7711 8089 5
7711 8394 9
7712 8353 6
7712 8005 8
7712 8397 3
7713 8217 4
7713 8148 4
7713 8346 4
7714 8116 5
7714 8199 8
7714 8026 5
7715 8114 9
7715 8346 3
7715 8199 5
7716 8217 4
7716 8246 9
7716 8112 10
7717 8404 7
7717 8109 1
7717 8119 10
7718 8382 1
7718 8181 8
7718 8420 10
7719 8480 5
7719 8414 10
7719 8447 7
7720 8467 1
7720 8173 8
7720 8096 2
7721 8343 10
7721 8369 10
7721 8451 3
7722 8186 8
7722 8258 7
7722 8181 3
7723 8259 2
7723 8151 9
7723 8237 2
7724 8264 6
7724 8172 3
7724 8428 7
7725 8327 2
7725 8494 3
7725 8146 3
7726 8309 5
7726 8009 8
7726 8319 6
7727 8431 2
7727 8084 7
7727 8434 5
7728 8338 7
7728 8413 2
7728 8115 10
7729 8216 3
7729 8153 5
7729 8483 6
7730 8470 9
7730 8407 9
7730 8263 3
7731 8285 6
7731 8014 8
7731 8354 9
7732 8038 5
7732 8031 5
7732 8069 4
7733 8370 5
7733 8277 9
7733 8108 7
7734 8264 9
7734 8258 3
7734 8098 9
7735 8194 7
7735 8429 9
7735 8308 10
7736 8191 2
7736 8347 4
7736 8088 1
7737 8186 7
7737 8043 4
7737 8481 1
7738 8300 7
7738 8250 8
7738 8270 7
7739 8296 2
7739 8447 10
7739 8216 2
7740 8235 6
7740 8012 5
7740 8139 3
7741 8089 3
7741 8381 2
7741 8394 2
7742 8027 5
7742 8109 10
7742 8070 6
7743 8016 2
7743 8192 2
7743 8355 8
7744 8249 6
7744 8369 4
7744 8409 7
7745 8221 4
7745 8366 8
7745 8173 10
7746 8204 3
7746 8078 9
7746 8238 6
7747 8355 8
7747 8167 2
7747 8308 8
7748 8087 7
7748 8019 3
7748 8033 6
7749 8371 7
7749 8101 8
7749 8491 9
7750 8242 2
7750 8109 6
7750 8445 4
7751 8234 9
7751 8463 5
7751 8354 8
7752 8203 8
7752 8147 3
7752 8221 8
7753 8192 1
7753 8084 7
7753 8333 4
7754 8437 2
7754 8173 8
7754 8197 10
7755 8178 7
7755 8357 1
7755 8493 5
7756 8295 8
7756 8252 1
7756 8042 10
7757 8232 5
7757 8228 6
7757 8472 5
7758 8421 6
7758 8403 8
7758 8173 9
7759 8290 3
7759 8455 4
7759 8232 1
7760 8469 6
7760 8315 5
7760 8459 5
7761 8022 1
7761 8190 2
7761 8007 2
7762 8323 9
7762 8165 6
7762 8108 10
7763 8268 3
7763 8483 1
7763 8231 3
7764 8496 1
7764 8280 4
7764 8479 1
7765 8255 8
7765 8137 10
7765 8206 7
7766 8482 9
7766 8326 2
7766 8287 8
7767 8347 7
7767 8327 6
7767 8340 3
7768 8075 4
7768 8391 10
7768 8448 8
7769 8142 9
7769 8137 6
7769 8353 3
7770 8150 7
7770 8468 2
7770 8140 1
7771 8331 10
7771 8499 8
7771 8393 6
7772 8393 9
7772 8158 3
7772 8343 4
7773 8035 6
7773 8388 9
7773 8108 9
7774 8093 8
7774 8173 9
7774 8012 4
7775 8244 4
7775 8475 10
7775 8173 6
7776 8279 9
7776 8039 1
7776 8067 9
7777 8150 4
7777 8388 3
7777 8130 2
7778 8352 5
7778 8005 6
7778 8242 9
7779 8342 9
7779 8152 10
7779 8002 7
7780 8185 5
7780 8384 9
7780 8095 5
7781 8038 7
7781 8331 2
7781 8129 9
7782 8496 7
7782 8072 1
7782 8197 4
7783 8485 4
7783 8073 6
7783 8094 5
7784 8217 9
7784 8489 1
7784 8215 1
7785 8478 1
7785 8152 7
7785 8154 8
7786 8042 3
7786 8098 2
7786 8446 5
7787 8480 7
7787 8291 7
7787 8481 9
7788 8467 2
7788 8174 7
7788 8178 10
7789 8253 6
7789 8017 8
7789 8021 4
7790 8248 7
7790 8477 9
7790 8078 6
7791 8280 3
7791 8382 5
7791 8450 3
7792 8005 6
7792 8405 4
7792 8236 9
7793 8276 8
7793 8175 3
7793 8293 3
7794 8361 1
7794 8486 10
7794 8023 6
7795 8073 3
7795 8155 8
7795 8178 10
7796 8418 1
7796 8483 2
7796 8351 1
7797 8456 5
7797 8426 7
7797 8307 3
7798 8124 5
7798 8132 7
7798 8419 5
7799 8159 10
7799 8226 8
7799 8037 3
7800 8443 6
7800 8186 2
7800 8074 10
7801 8258 10
7801 8473 10
7801 8338 7
7802 8148 5
7802 8373 8
7802 8331 8
7803 8495 6
7803 8078 9
7803 8477 9
7804 8078 5
7804 8387 1
7804 8068 10
7805 8417 5
7805 8466 7
7805 8408 5
7806 8407 1
7806 8479 7
7806 8450 3
7807 8472 9
7807 8167 9
7807 8224 1
7808 8375 2
7808 8482 6
7808 8006 6
7809 8207 4
7809 8107 7
7809 8054 2
7810 8147 4
7810 8132 8
7810 8197 4
7811 8193 8
7811 8335 3
7811 8271 8
7812 8103 3
7812 8354 2
7812 8263 10
7813 8337 7
7813 8129 6
7813 8156 6
7814 8457 4
7814 8056 5
7814 8417 9
7815 8166 1
7815 8208 2
7815 8090 9
7816 8269 5
7816 8133 4
7816 8500 2
7817 8203 3
7817 8205 7
7817 8321 10
7818 8286 7
7818 8489 6
7818 8412 2
7819 8351 2
7819 8417 5
7819 8127 10
7820 8374 6
7820 8323 7
7820 8267 4
7821 8447 8
7821 8227 4
7821 8042 1
7822 8139 2
7822 8145 1
7822 8020 3
7823 8116 5
7823 8460 2
7823 8238 2
7824 8362 3
7824 8323 2
7824 8274 6
7825 8372 6
7825 8334 9
7825 8278 2
7826 8182 2
7826 8098 8
7826 8017 5
7827 8270 5
7827 8182 6
7827 8352 6
7828 8219 8
7828 8349 6
7828 8423 10
7829 8170 4
7829 8303 7
7829 8258 2
7830 8368 6
7830 8037 8
7830 8419 9
7831 8250 4
7831 8284 4
7831 8125 9
7832 8225 9
7832 8383 7
7832 8489 5
7833 8317 2
7833 8382 10
7833 8076 7
7834 8393 8
7834 8439 7
7834 8068 5
7835 8312 2
7835 8223 9
7835 8124 5
7836 8257 8
7836 8396 7
7836 8263 10
7837 8007 8
7837 8021 6
7837 8178 6
7838 8226 4
7838 8480 3
7838 8431 8
7839 8469 4
7839 8444 9
7839 8242 6
7840 8147 6
7840 8365 5
7840 8054 3
7841 8081 6
7841 8223 7
7841 8418 3
7842 8236 5
7842 8179 5
7842 8443 9
7843 8212 4
7843 8490 5
7843 8002 10
7844 8464 1
7844 8128 8
7844 8105 9
7845 8368 7
7845 8347 10
7845 8265 3
7846 8352 5
7846 8499 6
7846 8061 2
7847 8002 6
7847 8272 8
7847 8486 8
7848 8130 9
7848 8465 4
7848 8312 5
7849 8096 5
7849 8439 10
7849 8346 4
7850 8138 1
7850 8459 2
7850 8059 5
7851 8214 3
7851 8001 2
7851 8294 3
7852 8454 9
7852 8025 7
7852 8023 9
7853 8103 3
7853 8281 4
7853 8042 4
7854 8242 3
7854 8056 9
7854 8369 6
7855 8339 10
7855 8224 3
7855 8359 1
7856 8250 4
7856 8147 1
7856 8193 9
7857 8390 1
7857 8318 10
7857 8226 1
7858 8165 7
7858 8314 8
7858 8195 9
7859 8268 9
7859 8285 5
7859 8229 7
7860 8232 9
7860 8201 9
7860 8398 5
7861 8307 9
7861 8429 5
7861 8456 4
7862 8326 5
7862 8047 8
7862 8046 8
7863 8344 9
7863 8301 1
7863 8467 9
7864 8145 1
7864 8437 6
7864 8384 5
7865 8260 7
7865 8197 5
7865 8399 10
7866 8249 2
7866 8253 8
7866 8178 7
7867 8140 8
7867 8255 6
7867 8279 3
7868 8381 9
7868 8466 1
7868 8143 5
7869 8378 7
7869 8451 8
7869 8166 6
7870 8215 8
7870 8111 4
7870 8302 1
7871 8244 10
7871 8142 9
7871 8283 1
7872 8490 10
7872 8219 9
7872 8044 2
7873 8143 1
7873 8230 4
7873 8038 2
7874 8482 1
7874 8008 9
7874 8069 1
7875 8456 6
7875 8123 2
7875 8306 5
7876 8193 1
7876 8491 7
7876 8013 3
7877 8494 9
7877 8033 1
7877 8079 2
7878 8117 4
7878 8104 9
7878 8112 2
7879 8077 4
7879 8316 5
7879 8306 1
7880 8491 9
7880 8390 3
7880 8367 9
7881 8354 1
7881 8258 5
7881 8271 1
7882 8332 4
7882 8307 2
7882 8440 9
7883 8411 3
7883 8058 4
7883 8102 3
7884 8494 6
7884 8439 3
7884 8219 8
7885 8404 4
7885 8354 2
7885 8102 7
7886 8271 1
7886 8357 2
7886 8439 5
7887 8426 3
7887 8406 1
7887 8474 6
7888 8418 4
7888 8072 6
7888 8180 4
7889 8481 7
7889 8273 4
7889 8132 4
7890 8135 6
7890 8305 8
7890 8399 1
7891 8241 10
7891 8287 5
7891 8217 1
7892 8294 8
7892 8037 6
7892 8120 5
7893 8404 9
7893 8454 6
7893 8085 8
7894 8070 3
7894 8190 8
7894 8036 2
7895 8180 3
7895 8278 6
7895 8257 2
7896 8046 6
7896 8452 1
7896 8002 7
7897 8171 7
7897 8441 2
7897 8149 3
7898 8401 5
7898 8243 9
7898 8133 9
7899 8019 7
7899 8006 3
7899 8132 5
7900 8278 1
7900 8323 4
7900 8109 4
7901 8215 9
7901 8421 2
7901 8259 6
7902 8077 5
7902 8147 6
7902 8125 8
7903 8211 7
7903 8499 3
7903 8363 2
7904 8232 8
7904 8087 9
7904 8306 7
7905 8435 10
7905 8459 9
7905 8271 3
7906 8381 3
7906 8411 5
7906 8225 5
7907 8124 8
7907 8063 5
7907 8283 3
7908 8425 2
7908 8245 9
7908 8450 5
7909 8176 6
7909 8298 7
7909 8101 8
7910 8492 5
7910 8166 1
7910 8072 1
7911 8221 7
7911 8089 2
7911 8007 10
7912 8113 5
7912 8424 2
7912 8195 8
7913 8187 3
7913 8252 3
7913 8215 7
7914 8321 4
7914 8047 2
7914 8314 5
7915 8078 4
7915 8381 3
7915 8043 10
7916 8097 4
7916 8314 5
7916 8322 10
7917 8188 7
7917 8430 7
7917 8412 6
7918 8444 6
7918 8152 10
7918 8123 7
7919 8180 2
7919 8353 6
7919 8268 1
7920 8400 10
7920 8349 6
7920 8264 2
7921 8139 10
7921 8326 2
7921 8295 5
7922 8150 5
7922 8230 3
7922 8159 9
7923 8417 10
7923 8176 3
7923 8367 4
7924 8149 4
7924 8044 2
7924 8351 6
7925 8003 4
7925 8477 7
7925 8496 6
7926 8264 4
7926 8399 5
7926 8090 9
7927 8446 10
7927 8234 1
7927 8129 2
7928 8078 10
7928 8095 4
7928 8407 4
7929 8313 5
7929 8490 4
7929 8127 6
7930 8330 1
7930 8111 2
7930 8364 1
7931 8238 6
7931 8137 8
7931 8351 3
7932 8110 8
7932 8287 7
7932 8179 7
7933 8155 3
7933 8062 1
7933 8162 9
7934 8253 4
7934 8207 10
7934 8425 4
7935 8306 3
7935 8196 4
7935 8091 8
7936 8172 10
7936 8110 6
7936 8107 10
7937 8360 10
7937 8346 1
7937 8235 9
7938 8192 8
7938 8491 3
7938 8012 9
7939 8417 5
7939 8308 9
7939 8476 7
7940 8242 6
7940 8485 6
7940 8230 2
7941 8141 6
7941 8374 5
7941 8129 8
7942 8476 7
7942 8408 1
7942 8155 7
7943 8198 7
7943 8467 1
7943 8422 7
7944 8329 10
7944 8450 3
7944 8231 2
7945 8399 5
7945 8392 10
7945 8500 1
7946 8084 6
7946 8092 6
7946 8150 6
7947 8109 8
7947 8499 5
7947 8377 1
7948 8006 9
7948 8322 9
7948 8264 10
7949 8097 9
7949 8042 9
7949 8242 8
7950 8223 2
7950 8409 4
7950 8408 9
7951 8219 9
7951 8424 3
7951 8029 8
7952 8014 5
7952 8235 4
7952 8411 4
7953 8376 7
7953 8443 10
7953 8219 9
7954 8005 1
7954 8148 8
7954 8436 1
7955 8052 10
7955 8097 3
7955 8396 3
7956 8228 3
7956 8233 6
7956 8011 4
7957 8061 10
7957 8173 2
7957 8130 5
7958 8406 6
7958 8230 10
7958 8478 7
7959 8064 1
7959 8249 2
7959 8408 9
7960 8170 3
7960 8432 7
7960 8223 8
7961 8382 10
7961 8272 7
7961 8041 5
7962 8366 10
7962 8012 8
7962 8443 9
7963 8361 7
7963 8386 1
7963 8104 1
7964 8357 3
7964 8192 8
7964 8074 2
7965 8320 10
7965 8298 8
7965 8179 4
7966 8239 7
7966 8071 4
7966 8488 7
7967 8006 6
7967 8180 5
7967 8142 3
7968 8281 3
7968 8426 2
7968 8119 8
7969 8236 10
7969 8295 3
7969 8189 2
7970 8151 7
7970 8006 8
7970 8407 6
7971 8094 3
7971 8100 6
7971 8131 5
7972 8472 4
7972 8498 10
7972 8111 6
7973 8169 3
7973 8080 7
7973 8165 7
7974 8488 2
7974 8401 7
7974 8042 1
7975 8408 10
7975 8038 4
7975 8172 7
7976 8007 4
7976 8257 1
7976 8258 3
7977 8240 2
7977 8158 7
7977 8213 6
7978 8261 4
7978 8076 2
7978 8145 2
7979 8208 4
7979 8365 4
7979 8344 1
7980 8159 4
7980 8461 4
7980 8175 9
7981 8381 10
7981 8234 3
7981 8030 7
7982 8486 5
7982 8467 9
7982 8165 3
7983 8104 10
7983 8450 2
7983 8436 1
7984 8079 2
7984 8418 3
7984 8464 1
7985 8207 8
7985 8014 5
7985 8085 7
7986 8074 8
7986 8225 2
7986 8401 4
7987 8338 8
7987 8045 7
7987 8065 8
7988 8258 9
7988 8454 5
7988 8402 7
7989 8036 6
7989 8332 4
7989 8152 3
7990 8455 8
7990 8125 10
7990 8024 8
7991 8480 10
7991 8290 4
7991 8149 9
7992 8423 5
7992 8401 9
7992 8351 1
7993 8100 3
7993 8008 6
7993 8011 3
7994 8287 1
7994 8011 6
7994 8304 3
7995 8389 5
7995 8009 3
7995 8334 1
7996 8459 5
7996 8261 3
7996 8206 4
7997 8423 10
7997 8015 4
7997 8455 4
7998 8261 1
7998 8199 5
7998 8351 8
7999 8066 6
7999 8417 6
7999 8342 10
8000 8196 6
8000 8474 6
8000 8004 9
8001 8787 2
8001 8600 6
8001 8576 5
8002 8812 10
8002 8780 1
8002 9000 7
8003 8625 1
8003 8633 7
8003 8804 10
8004 8561 4
8004 8631 10
8004 8771 10
8005 8889 1
8005 8978 5
8005 8941 2
8006 8829 1
8006 8821 1
8006 8805 1
8007 8975 2
8007 8648 2
8007 8530 1
8008 8642 2
8008 8502 3
8008 8803 1
8009 8821 2
8009 8915 10
8009 8830 3
8010 8701 8
8010 8641 7
8010 8520 1
8011 8615 1
8011 8797 3
8011 8534 1
8012 8758 7
8012 8838 9
8012 8623 9
8013 8717 6
8013 8704 10
8013 8994 8
8014 8559 5
8014 8782 9
8014 8861 8
8015 8506 4
8015 8832 6
8015 8542 2
8016 8720 5
8016 8994 10
8016 8676 9
8017 8614 4
8017 8769 3
8017 8841 4
8018 8656 8
8018 8694 1
8018 8509 10
8019 8559 5
8019 8843 1
8019 8919 7
8020 8586 9
8020 8714 1
8020 8872 9
8021 8591 9
8021 8617 1
8021 8916 7
8022 8991 10
8022 8607 7
8022 8901 2
8023 8541 10
8023 8688 6
8023 8843 1
8024 8706 7
8024 8746 1
8024 8643 3
8025 8981 10
8025 8594 6
8025 8508 4
8026 8597 10
8026 8696 9
8026 8759 4
8027 8831 2
8027 8773 5
8027 8810 1
8028 8779 1
8028 8788 5
8028 8532 10
8029 8583 9
8029 8830 1
8029 8631 10
8030 8748 1
8030 8916 2
8030 8674 6
8031 8566 3
8031 8840 9
8031 8949 5
8032 8607 9
8032 8571 3
8032 8777 4
8033 8944 4
8033 8576 3
8033 8980 2
8034 8627 1
8034 8819 5
8034 8797 9
8035 8930 9
8035 8819 8
8035 8501 7
8036 8863 7
8036 8738 10
8036 8784 10
8037 8821 1
8037 8576 4
8037 8787 7
8038 8705 4
8038 8785 10
8038 8586 5
8039 8934 1
8039 8554 2
8039 8682 8
8040 8574 4
8040 8780 5
8040 8978 10
8041 8708 4
8041 8764 4
8041 8843 5
8042 8674 6
8042 8601 5
8042 8927 2
8043 8564 8
8043 8930 8
8043 8844 10
8044 8592 7
8044 8886 10
8044 8874 8
8045 8539 4
8045 8974 5
8045 8698 4
8046 8608 7
8046 8514 5
8046 8749 4
8047 8902 5
8047 8730 6
8047 8814 2
8048 8908 10
8048 8697 3
8048 8530 9
8049 8804 5
8049 8859 4
8049 8790 1
8050 8554 8
8050 8546 4
8050 8940 7
8051 8967 4
8051 8556 4
8051 8987 7
8052 8748 3
8052 8967 8
8052 8531 6
8053 8543 3
8053 8612 3
8053 8795 9
8054 8513 6
8054 8539 9
8054 8911 5
8055 8860 3
8055 8725 4
8055 8604 9
8056 8914 4
8056 8531 9
8056 8684 9
8057 8927 8
8057 8982 3
8057 8926 3
8058 8675 8
8058 8824 8
8058 8709 3
8059 8683 4
8059 8808 10
8059 8766 1
8060 8828 9
8060 8902 5
8060 8720 9
8061 8723 2
8061 8847 8
8061 8613 9
8062 8912 2
8062 8701 3
8062 8767 1
8063 8606 4
8063 8869 6
8063 8912 7
8064 8672 10
8064 8819 1
8064 8614 8
8065 8808 4
8065 8861 1
8065 8633 5
8066 8716 10
8066 8615 10
8066 8613 8
8067 8794 10
8067 8564 3
8067 8733 10
8068 8541 8
8068 8804 10
8068 8656 4
8069 8766 5
8069 8879 7
8069 8708 5
8070 8754 7
8070 8753 10
8070 8594 1
8071 8864 6
8071 8813 3
8071 8743 4
8072 8710 8
8072 8872 4
8072 8508 9
8073 8678 1
8073 8912 2
8073 8610 9
8074 8568 3
8074 8583 7
8074 8885 8
8075 8545 3
8075 8869 8
8075 8989 2
8076 8650 2
8076 8581 2
8076 8953 6
8077 8755 4
8077 8753 3
8077 8637 2
8078 8666 9
8078 8570 8
8078 8672 2
8079 8840 5
8079 8928 6
8079 8978 9
8080 8677 5
8080 8886 9
8080 8932 6
8081 8649 3
8081 8899 6
8081 8737 7
8082 8522 4
8082 8712 7
8082 8576 8
8083 8960 4
8083 8747 4
8083 8783 5
8084 8525 3
8084 8999 5
8084 8588 6
8085 8522 3
8085 8630 8
8085 8705 5
8086 8639 3
8086 8637 8
8086 8521 9
8087 8702 1
8087 8817 8
8087 8951 2
8088 8864 1
8088 8894 1
8088 8800 3
8089 8750 5
8089 8872 1
8089 8545 7
8090 8614 7
8090 8973 1
8090 8572 4
8091 8960 9
8091 8667 9
8091 8651 3
8092 8656 9
8092 8597 4
8092 8546 1
8093 8769 10
8093 8889 2
8093 8564 2
8094 8694 1
8094 8554 3
8094 8538 4
8095 8637 4
8095 8599 2
8095 8547 5
8096 8545 1
8096 8960 3
8096 8701 9
8097 8806 7
8097 8646 4
8097 8678 3
8098 8640 2
8098 8866 10
8098 8627 10
8099 8844 9
8099 8542 10
8099 8646 8
8100 8848 2
8100 8747 3
8100 8959 3
8101 8817 9
8101 8624 5
8101 8749 2
8102 8952 3
8102 8546 10
8102 8918 6
8103 8828 2
8103 8836 10
8103 8939 1
8104 8710 6
8104 8897 8
8104 8926 5
8105 8852 1
8105 8747 5
8105 8791 7
8106 8624 9
8106 8554 1
8106 8652 10
8107 8586 9
8107 8748 6
8107 8785 7
8108 8607 4
8108 8679 8
8108 8982 1
8109 8523 2
8109 8802 1
8109 8741 7
8110 8839 6
8110 8747 3
8110 8676 10
8111 8717 10
8111 8768 9
8111 8802 5
8112 8687 9
8112 8711 2
8112 8897 5
8113 8731 5
8113 8991 3
8113 8984 5
8114 8649 6
8114 8541 4
8114 8743 4
8115 8702 10
8115 8993 2
8115 9000 8
8116 8737 10
8116 8941 4
8116 8792 4
8117 8994 5
8117 8645 7
8117 8672 8
8118 8804 9
8118 8887 8
8118 8602 7
8119 8518 5
8119 8718 10
8119 8781 4
8120 8545 10
8120 8912 1
8120 8942 3
8121 8776 2
8121 8745 7
8121 8596 9
8122 8539 2
8122 8908 4
8122 8806 3
8123 8592 4
8123 8507 1
8123 8971 8
8124 8978 10
8124 8849 4
8124 8706 8
8125 8610 6
8125 8693 9
8125 8503 6
8126 8843 4
8126 8622 10
8126 8929 2
8127 8870 3
8127 8533 8
8127 8620 10
8128 8860 5
8128 8901 1
8128 8707 6
8129 8605 5
8129 8590 4
8129 8642 5
